,2019,1202,0,77,bob_richey
,2019,1203,0,77,maurice_joseph
,2019,1204,0,77,mark_byington
,2019,1205,0,77,tim_craft
,2019,1206,0,77,dave_paulsen
,2019,1207,0,77,patrick_ewing
,2019,1208,0,77,tom_crean
,2019,1209,0,77,ron_hunter
,2019,1210,0,77,josh_pastner
,2019,1211,0,77,mark_few
,2019,1212,0,77,donte_jackson
,2019,1213,0,77,dan_majerle
,2019,1214,0,77,edward_joyner
,2019,1216,0,77,john_gallagher
,2019,1217,0,77,tommy_amaker
,2019,1218,0,77,eran_ganot
,2019,1219,0,77,tubby_smith
,2019,1220,0,77,joe_mihalich
,2019,1221,0,77,bill_carmody
,2019,1222,0,77,kelvin_sampson
,2019,1223,0,77,ron_cottrell
,2019,1224,0,77,kevin_nickelberry
,2019,1225,0,77,don_verlin
,2019,1226,0,77,bill_evans
,2019,1227,0,77,steve_mcclain
,2019,1228,0,77,brad_underwood
,2019,1229,0,77,dan_muller
,2019,1230,0,77,carson_cunningham
,2019,1231,0,77,archie_miller
,2019,1232,0,77,greg_lansing
,2019,1233,0,77,tim_cluess
,2019,1234,0,77,fran_mccaffery
,2019,1235,0,77,steve_prohm
,2019,1236,0,77,jon_coffman
,2019,1237,0,77,jason_gardner
,2019,1238,0,77,wayne_brent
,2019,1239,0,77,tony_jasick
,2019,1240,0,77,ray_harper
,2019,1241,0,77,louis_rowe
,2019,1242,0,77,bill_self
,2019,1243,0,77,bruce_weber
,2019,1244,0,77,al_skinner
,2019,1245,0,77,rob_senderoff
,2019,1246,0,77,john_calipari
,2019,1247,0,77,ashley_howard
,2019,1248,0,77,fran_o'hanlon
,2019,1249,0,77,tic_price
,2019,1250,0,77,brett_reed
,2019,1251,0,77,ritchie_mckay
,2019,1252,0,77,casey_alexander
,2019,1253,0,77,dan_monson
,2019,1254,0,77,derek_kellogg
,2019,1255,0,77,griff_aldrich
,2019,1256,0,77,eric_konkol
,2019,1257,0,77,chris_mack
,2019,1258,0,77,mike_dunlap
,2019,1259,0,77,tarvaras_hardy
,2019,1260,0,77,porter_moser
,2019,1261,0,77,will_wade
,2019,1262,0,77,pat_duquette
,2019,1263,0,77,richard_barron
,2019,1264,0,77,steve_masiello
,2019,1265,0,77,john_dunne
,2019,1266,0,77,steve_wojciechowski
,2019,1267,0,77,dan_d'antoni
,2019,1268,0,77,mark_turgeon
,2019,1269,0,77,matt_mccall
,2019,1270,0,77,heath_schroyer
,2019,1271,0,77,clifford_reed
,2019,1272,0,77,penny_hardaway
,2019,1273,0,77,bob_hoffman
,2019,1274,0,77,jim_larranaga
,2019,1275,0,77,jack_owens
,2019,1276,0,77,john_beilein
,2019,1277,0,77,tom_izzo
,2019,1278,0,77,richard_pitino
,2019,1279,0,77,kermit_davis
,2019,1280,0,77,ben_howland
,2019,1281,0,77,cuonzo_martin
,2019,1282,0,77,kareem_richardson
,2019,1283,0,77,dana_ford
,2019,1284,0,77,king_rice
,2019,1285,0,77,travis_decuire
,2019,1286,0,77,brian_fish
,2019,1287,0,77,preston_spradlin
,2019,1288,0,77,todd_bozeman
,2019,1290,0,77,andre_payne
,2019,1291,0,77,dan_engelstad
,2019,1292,0,77,nick_mcdevitt
,2019,1293,0,77,matt_mcmahon
,2019,1294,0,77,jeff_linder
,2019,1295,0,77,david_richman
,2019,1296,0,77,mark_montgomery
,2019,1297,0,77,john_brannen
,2019,1298,0,77,ed_dechellis
,2019,1299,0,77,jay_joyner
,2019,1300,0,77,levelle_moton
,2019,1301,0,77,kevin_keatts
,2019,1303,0,77,derrin_hansen
,2019,1304,0,77,tim_miles
,2019,1305,0,77,eric_musselman
,2019,1306,0,77,bill_herrion
,2019,1307,0,77,paul_weir
,2019,1308,0,77,chris_jans
,2019,1309,0,77,mark_slessinger
,2019,1310,0,77,chris_casey
,2019,1311,0,77,ausitn_claunch
,2019,1312,0,77,brian_kennedy
,2019,1313,0,77,robert_jones
,2019,1314,0,77,roy_williams
,2019,1315,0,77,brian_jones
,2019,1316,0,77,matthew_driscoll
,2019,1317,0,77,grant_mccasland
,2019,1318,0,77,bill_coen
,2019,1319,0,77,jack_murphy
,2019,1320,0,77,ben_jacobson
,2019,1321,0,77,chris_collins
,2019,1322,0,77,mike_mcconathy
,2019,1323,0,77,mike_brey
,2019,1324,0,77,greg_kampe
,2019,1325,0,77,saul_phillips
,2019,1326,0,77,chris_holtmann
,2019,1328,0,77,lon_kruger
,2019,1329,0,77,michael_boynton
,2019,1330,0,77,jeff_a_jones
,2019,1331,0,77,paul_mills
,2019,1332,0,77,dana_altman
,2019,1333,0,77,wayne_tinkle
,2019,1334,0,77,damon_stoudamire
,2019,1335,0,77,steve_donahue
,2019,1336,0,77,patrick_chambers
,2019,1337,0,77,lorenzo_romar
,2019,1338,0,77,jeff_capel
,2019,1339,0,77,terry_porter
,2019,1340,0,77,barret_peery
,2019,1341,0,77,byron_smith
,2019,1342,0,77,dustin_kerns
,2019,1343,0,77,mitch_henderson
,2019,1344,0,77,ed_cooley
,2019,1345,0,77,matt_painter
,2019,1346,0,77,baker_dunleavy
,2019,1347,0,77,mike_jones
,2019,1348,0,77,david_cox
,2019,1349,0,77,scott_pera
,2019,1350,0,77,chris_mooney
,2019,1351,0,77,kevin_baggett
,2019,1352,0,77,andrew_toole
,2019,1353,0,77,steve_pikiell
,2019,1354,0,77,murray_garvin
,2019,1355,0,77,t_j_otzelberger
,2019,1356,0,77,barry_hinson
,2019,1357,0,77,anthony_latina
,2019,1358,0,77,jason_hooten
,2019,1359,0,77,scott_padgett
,2019,1360,0,77,lamont_smith
,2019,1361,0,77,brian_dutcher
,2019,1362,0,77,kyle_smith
,2019,1363,0,77,jean_prioleau
,2019,1364,0,77,joe_pasternack
,2019,1365,0,77,herb_sendek
,2019,1366,0,77,horace_broadnax
,2019,1367,0,77,dave_dickerson
,2019,1368,0,77,jay_ladner
,2019,1369,0,77,rick_ray
,2019,1370,0,77,jim_hayford
,2019,1371,0,77,kevin_willard
,2019,1372,0,77,kyle_keller
,2019,1373,0,77,jamion_christian
,2019,1374,0,77,tim_jankovich
,2019,1375,0,77,richie_riley
,2019,1376,0,77,frank_martin
,2019,1377,0,77,todd_lee
,2019,1378,0,77,brian_gregory
,2019,1379,0,77,doc_sadler
,2019,1380,0,77,sean_woods
,2019,1381,0,77,todd_simon
,2019,1382,0,77,mark_schmidt
,2019,1383,0,77,glenn_braica
,2019,1384,0,77,rob_krimmel
,2019,1385,0,77,chris_mullin
,2019,1386,0,77,phil_martelli
,2019,1387,0,77,travis_ford
,2019,1388,0,77,randy_bennett
,2019,1389,0,77,john_dunne
,2019,1390,0,77,jerod_haase
,2019,1391,0,77,corey_williams
,2019,1392,0,77,jeff_boals
,2019,1393,0,77,jim_boeheim
,2019,1394,0,77,willis_wilson
,2019,1395,0,77,jamie_dixon
,2019,1396,0,77,fran_dunphy
,2019,1397,0,77,rick_barnes
,2019,1398,0,77,brian_collins
,2019,1399,0,77,steve_payne
,2019,1400,0,77,shaka_smart
,2019,1401,0,77,billy_kennedy
,2019,1402,0,77,danny_kaspar
,2019,1403,0,77,chris_beard
,2019,1404,0,77,anthony_stewart
,2019,1405,0,77,tod_kowalczyk
,2019,1406,0,77,pat_skerry
,2019,1407,0,77,phil_cunningham
,2019,1408,0,77,ed_conroy
,2019,1409,0,77,frank_haith
,2019,1410,0,77,lew_hill
,2019,1411,0,77,mike_davis
,2019,1412,0,77,rob_ehsan
,2019,1413,0,77,jim_les
,2019,1414,0,77,russ_turner
,2019,1415,0,63,dennis_cutts
,2019,1415,64,77,david_patrick
,2019,1416,0,77,johnny_dawkins
,2019,1417,0,77,steve_alford
,2019,1418,0,77,bob_marlin
,2019,1419,0,77,keith_richard
,2019,1420,0,77,ryan_odom
,2019,1421,0,77,mike_morrell
,2019,1422,0,77,wes_miller
,2019,1423,0,77,c_b_mcgrath
,2019,1424,0,77,marvin_menzies
,2019,1425,0,77,andy_enfield
,2019,1426,0,77,chris_ogden
,2019,1427,0,77,steve_henson
,2019,1428,0,77,larry_krystkowiak
,2019,1429,0,77,craig_smith
,2019,1430,0,77,mark_pope
,2019,1431,0,29,rodney_terry
,2019,1433,0,77,mike_rhoades
,2019,1434,0,77,matt_lottich
,2019,1435,0,77,bryce_drew
,2019,1436,0,77,john_becker
,2019,1437,0,77,jay_wright
,2019,1438,0,77,tony_bennett
,2019,1439,0,77,buzz_williams
,2019,1440,0,77,dan_earl
,2019,1441,0,77,mark_prosser
,2019,1442,0,77,bill_wright
,2019,1443,0,77,rick_stansbury
,2019,1444,0,77,steve_hawkins
,2019,1447,0,77,bashir_mason
,2019,1448,0,77,danny_manning
,2019,1449,0,77,mike_hopkins
,2019,1450,0,77,ernie_kent
,2019,1451,0,77,randy_rahe
,2019,1452,0,77,bob_huggins
,2019,1453,0,77,linc_darner
,2019,1454,0,77,pat_baldwin
,2019,1455,0,77,gregg_marshall
,2019,1456,0,77,tony_shaver
,2019,1457,0,77,pat_kelsey
,2019,1458,0,77,greg_gard
,2019,1459,0,77,mike_young
,2019,1460,0,77,scott_nagy
,2019,1461,0,77,allen_edwards
,2019,1462,0,77,travis_steele
,2019,1463,0,77,james_jones
,2019,1464,0,77,jerrod_calhoun
